timestamp,current_price,predicted_price,actual_future_price,prediction_error,prediction_std,ci_lower,ci_upper,within_ci
2026-01-21 02:33:00,0.6,0.5999999998455446,0.6,1.544553374088764e-10,0.010253044522116539,0.5799040325821962,0.620095967108893,True
2026-01-21 02:34:00,0.6,0.5999999998602372,0.6,1.3976275692328954e-10,0.010253044522116539,0.5799040325968888,0.6200959671235856,True
2026-01-21 02:38:00,0.6,0.5999999998735321,0.6,1.264678362034033e-10,0.010253044522116539,0.5799040326101838,0.6200959671368805,True
2026-01-21 02:39:00,0.6,0.5999999998855624,0.6,1.1443757053086756e-10,0.010253044522116539,0.579904032622214,0.6200959671489108,True
2026-01-21 02:41:00,0.6,0.5999999998964483,0.6,1.0355172275211544e-10,0.010253044522116539,0.5799040326330999,0.6200959671597966,True
2026-01-21 02:43:00,0.6,0.5999999999062986,0.6,9.37013799884312e-11,0.010253044522116539,0.5799040326429502,0.620095967169647,True
2026-01-21 02:44:00,0.6,0.5999999999152119,0.6,8.478806545753059e-11,0.010253044522116539,0.5799040326518635,0.6200959671785603,True
2026-01-21 02:45:00,0.6,0.5999999999232773,0.6,7.672262825053622e-11,0.010253044522116539,0.579904032659929,0.6200959671866257,True
2026-01-21 02:46:00,0.6,0.5999999999305756,0.6,6.942435515355783e-11,0.010253044522116539,0.5799040326672272,0.620095967193924,True
2026-01-21 02:49:00,0.6,0.5999999999371796,0.6,6.282041553618001e-11,0.010253044522116539,0.5799040326738312,0.620095967200528,True
2026-01-21 02:52:00,0.6,0.5999999999431553,0.6,5.68446401061351e-11,0.010253044522116539,0.579904032679807,0.6200959672065037,True
2026-01-21 02:54:00,0.6,0.5999999999485627,0.6,5.143729886469828e-11,0.010253044522116539,0.5799040326852143,0.6200959672119111,True
2026-01-21 02:56:00,0.6,0.5999999999534557,0.6,4.654432395057029e-11,0.010253044522116539,0.5799040326901073,0.620095967216804,True
2026-01-21 02:59:00,0.6,0.5999999999578832,0.6,4.2116754528365163e-11,0.010253044522116539,0.5799040326945348,0.6200959672212316,True
2026-01-21 03:00:00,0.6,0.5999999999618896,0.6,3.8110403721702824e-11,0.010253044522116539,0.5799040326985412,0.620095967225238,True
2026-01-21 03:01:00,0.6,0.5999999999655148,0.6,3.44851924793943e-11,0.010253044522116539,0.5799040327021664,0.6200959672288632,True
2026-01-21 03:04:00,0.6,0.5999999999687952,0.6,3.120481650853435e-11,0.010253044522116539,0.5799040327054468,0.6200959672321436,True
2026-01-21 03:05:00,0.6,0.5999999999717636,0.6,2.823641320759407e-11,0.010253044522116539,0.5799040327084152,0.620095967235112,True
2026-01-21 03:06:00,0.6,0.5999999999744495,0.6,2.5550450644118428e-11,0.010253044522116539,0.5799040327111011,0.6200959672377979,True
2026-01-21 03:09:00,0.6,0.59999999997688,0.6,2.3119950398609035e-11,0.010253044522116539,0.5799040327135316,0.6200959672402284,True
2026-01-21 03:10:00,0.6,0.5999999999790793,0.6,2.0920709609129062e-11,0.010253044522116539,0.5799040327157309,0.6200959672424277,True
2026-01-21 03:14:00,0.6,0.5999999999810693,0.6,1.893063483748847e-11,0.010253044522116539,0.579904032717721,0.6200959672444177,True
2026-01-21 03:15:00,0.6,0.5999999999828701,0.6,1.7129853091546465e-11,0.010253044522116539,0.5799040327195217,0.6200959672462185,True
2026-01-21 03:16:00,0.6,0.5999999999844996,0.6,1.5500378758304123e-11,0.010253044522116539,0.5799040327211512,0.620095967247848,True
2026-01-21 03:20:00,0.6,0.5999999999859741,0.6,1.4025891559299453e-11,0.010253044522116539,0.5799040327226257,0.6200959672493225,True
2026-01-21 03:21:00,0.6,0.5999999999873084,0.6,1.269162552830494e-11,0.010253044522116539,0.57990403272396,0.6200959672506567,True
2026-01-21 03:23:00,0.6,0.5999999999885156,0.6,1.1484369011327544e-11,0.010253044522116539,0.5799040327251672,0.620095967251864,True
2026-01-21 03:24:00,0.6,0.5999999999896081,0.6,1.039190955509639e-11,0.010253044522116539,0.5799040327262597,0.6200959672529565,True
2026-01-21 03:25:00,0.6,0.5999999999905966,0.6,9.403366973970151e-12,0.010253044522116539,0.5799040327272482,0.620095967253945,True
2026-01-21 03:26:00,0.6,0.5999999999914911,0.6,8.508860283029662e-12,0.010253044522116539,0.5799040327281427,0.6200959672548395,True
2026-01-21 03:31:00,0.6,0.5999999999923005,0.6,7.699507698077923e-12,0.010253044522116539,0.5799040327289521,0.6200959672556489,True
2026-01-21 03:35:00,0.6,0.5999999999930329,0.6,6.967093568732707e-12,0.010253044522116539,0.5799040327296845,0.6200959672563813,True
2026-01-21 03:36:00,0.6,0.5999999999936956,0.6,6.3044014453339514e-12,0.010253044522116539,0.5799040327303472,0.620095967257044,True
2026-01-21 03:38:00,0.6,0.5999999999942953,0.6,5.704658967431442e-12,0.010253044522116539,0.5799040327309469,0.6200959672576437,True
2026-01-21 03:41:00,0.6,0.599999999994838,0.6,5.161981952994665e-12,0.010253044522116539,0.5799040327314896,0.6200959672581864,True
2026-01-21 03:43:00,0.6,0.599999999995329,0.6,4.670930309202959e-12,0.010253044522116539,0.5799040327319807,0.6200959672586774,True
2026-01-21 03:44:00,0.6,0.5999999999957734,0.6,4.226619054747971e-12,0.010253044522116539,0.579904032732425,0.6200959672591217,True
2026-01-21 03:46:00,0.6,0.5999999999961754,0.6,3.824607297531202e-12,0.010253044522116539,0.579904032732827,0.6200959672595238,True
2026-01-21 03:49:00,0.6,0.5999999999965392,0.6,3.460787212361538e-12,0.010253044522116539,0.5799040327331908,0.6200959672598876,True
2026-01-21 03:51:00,0.6,0.5999999999968684,0.6,3.131606085560179e-12,0.010253044522116539,0.57990403273352,0.6200959672602168,True
2026-01-21 03:53:00,0.6,0.5999999999971662,0.6,2.8337332480532496e-12,0.010253044522116539,0.5799040327338179,0.6200959672605146,True
2026-01-21 03:54:00,0.6,0.5999999999974358,0.6,2.5641710976742615e-12,0.010253044522116539,0.5799040327340874,0.6200959672607842,True
2026-01-21 03:56:00,0.6,0.5999999999976797,0.6,2.3202550991641147e-12,0.010253044522116539,0.5799040327343313,0.6200959672610281,True
2026-01-21 03:57:00,0.6,0.5999999999979004,0.6,2.0995427618686335e-12,0.010253044522116539,0.579904032734552,0.6200959672612488,True
2026-01-21 03:59:00,0.6,0.5999999999981002,0.6,1.899813639738568e-12,0.010253044522116539,0.5799040327347518,0.6200959672614486,True
2026-01-21 04:02:00,0.6,0.5999999999982809,0.6,1.7190693313295924e-12,0.010253044522116539,0.5799040327349325,0.6200959672616293,True
2026-01-21 04:03:00,0.6,0.5999999999984444,0.6,1.5555334798023068e-12,0.010253044522116539,0.579904032735096,0.6200959672617928,True
2026-01-21 04:04:00,0.6,0.5999999999985924,0.6,1.4075407506197735e-12,0.010253044522116539,0.579904032735244,0.6200959672619408,True
2026-01-21 04:05:00,0.6,0.5999999999987263,0.6,1.2736478538499796e-12,0.010253044522116539,0.5799040327353779,0.6200959672620747,True
2026-01-21 04:06:00,0.6,0.5999999999988475,0.6,1.152522521863375e-12,0.010253044522116539,0.5799040327354991,0.6200959672621958,True
2026-01-21 04:07:00,0.6,0.599999999998957,0.6,1.042943509332872e-12,0.010253044522116539,0.5799040327356086,0.6200959672623054,True
2026-01-21 04:08:00,0.6,0.5999999999990563,0.6,9.43689570931383e-13,0.010253044522116539,0.5799040327357079,0.6200959672624047,True
2026-01-21 04:11:00,0.6,0.5999999999991461,0.6,8.538725282392079e-13,0.010253044522116539,0.5799040327357977,0.6200959672624945,True
2026-01-21 04:12:00,0.6,0.5999999999992274,0.6,7.726042028366464e-13,0.010253044522116539,0.579904032735879,0.6200959672625758,True
2026-01-21 04:13:00,0.6,0.5999999999993009,0.6,6.991074386064611e-13,0.010253044522116539,0.5799040327359525,0.6200959672626493,True
2026-01-21 04:14:00,0.6,0.5999999999993674,0.6,6.326050794314142e-13,0.010253044522116539,0.579904032736019,0.6200959672627158,True
2026-01-21 04:15:00,0.6,0.5999999999994275,0.6,5.724309914967307e-13,0.010253044522116539,0.5799040327360792,0.6200959672627759,True
2026-01-21 04:16:00,0.6,0.599999999999482,0.6,5.18030063290098e-13,0.010253044522116539,0.5799040327361336,0.6200959672628303,True
2026-01-21 04:17:00,0.6,0.5999999999995312,0.6,4.687361609967411e-13,0.010253044522116539,0.5799040327361829,0.6200959672628796,True
2026-01-21 04:18:00,0.6,0.5999999999995759,0.6,4.241051954068098e-13,0.010253044522116539,0.5799040327362275,0.6200959672629243,True
2026-01-21 04:19:00,0.6,0.5999999999996162,0.6,3.838040996129166e-13,0.010253044522116539,0.5799040327362678,0.6200959672629646,True
2026-01-21 04:20:00,0.6,0.5999999999996527,0.6,3.4727776210274897e-13,0.010253044522116539,0.5799040327363043,0.6200959672630011,True
2026-01-21 04:21:00,0.6,0.5999999999996858,0.6,3.141931159689193e-13,0.010253044522116539,0.5799040327363374,0.6200959672630342,True
2026-01-21 04:22:00,0.6,0.5999999999997156,0.6,2.843281166065026e-13,0.010253044522116539,0.5799040327363673,0.620095967263064,True
2026-01-21 04:23:00,0.6,0.5999999999997427,0.6,2.5723867480564877e-13,0.010253044522116539,0.5799040327363943,0.6200959672630911,True
2026-01-21 04:24:00,0.6,0.5999999999997672,0.6,2.3281376826389533e-13,0.010253044522116539,0.5799040327364188,0.6200959672631156,True
2026-01-21 04:25:00,0.6,0.5999999999997893,0.6,2.107203300738547e-13,0.010253044522116539,0.5799040327364409,0.6200959672631376,True
2026-01-21 04:26:00,0.6,0.5999999999998094,0.6,1.9062529332813938e-13,0.010253044522116539,0.579904032736461,0.6200959672631577,True
2026-01-21 04:27:00,0.6,0.5999999999998274,0.6,1.7252865802674933e-13,0.010253044522116539,0.5799040327364791,0.6200959672631758,True
2026-01-21 04:28:00,0.6,0.5999999999998439,0.6,1.56097357262297e-13,0.010253044522116539,0.5799040327364955,0.6200959672631923,True
2026-01-21 04:29:00,0.6,0.5999999999998588,0.6,1.412203687323199e-13,0.010253044522116539,0.5799040327365104,0.6200959672632071,True
2026-01-21 04:30:00,0.6,0.5999999999998722,0.6,1.2778667013435552e-13,0.010253044522116539,0.5799040327365238,0.6200959672632206,True
2026-01-21 04:31:00,0.6,0.5999999999998843,0.6,1.156852391659413e-13,0.010253044522116539,0.5799040327365359,0.6200959672632327,True
2026-01-21 04:32:00,0.6,0.5999999999998953,0.6,1.0469403122215226e-13,0.010253044522116539,0.5799040327365469,0.6200959672632437,True
2026-01-21 04:33:00,0.6,0.5999999999999053,0.6,9.470202400052585e-14,0.010253044522116539,0.5799040327365569,0.6200959672632537,True
2026-01-21 04:34:00,0.6,0.5999999999999143,0.6,8.570921750106208e-14,0.010253044522116539,0.5799040327365659,0.6200959672632627,True
2026-01-21 04:35:00,0.6,0.5999999999999224,0.6,7.760458942129844e-14,0.010253044522116539,0.579904032736574,0.6200959672632708,True
2026-01-21 04:36:00,0.6,0.5999999999999297,0.6,7.027711745877241e-14,0.010253044522116539,0.5799040327365813,0.6200959672632781,True
2026-01-21 04:37:00,0.6,0.5999999999999364,0.6,6.361577931102147e-14,0.010253044522116539,0.579904032736588,0.6200959672632848,True
2026-01-21 04:38:00,0.6,0.5999999999999425,0.6,5.750955267558311e-14,0.010253044522116539,0.5799040327365941,0.6200959672632909,True
2026-01-21 04:39:00,0.6,0.5999999999999479,0.6,5.206945985491984e-14,0.010253044522116539,0.5799040327365995,0.6200959672632963,True
2026-01-21 04:40:00,0.6,0.5999999999999529,0.6,4.707345624410664e-14,0.010253044522116539,0.5799040327366045,0.6200959672633013,True
2026-01-21 04:41:00,0.6,0.5999999999999573,0.6,4.263256414560601e-14,0.010253044522116539,0.579904032736609,0.6200959672633057,True
2026-01-21 04:42:00,0.6,0.5999999999999615,0.6,3.852473895449293e-14,0.010253044522116539,0.5799040327366131,0.6200959672633098,True
2026-01-21 04:43:00,0.6,0.5999999999999651,0.6,3.4861002973229915e-14,0.010253044522116539,0.5799040327366167,0.6200959672633135,True
2026-01-21 04:44:00,0.6,0.5999999999999684,0.605,0.005000000000031535,0.010253044522116539,0.5799040327366201,0.6200959672633168,True
2026-01-21 04:45:00,0.605,0.5999999999999714,0.605,0.005000000000028537,0.010253044522116539,0.579904032736623,0.6200959672633198,True
2026-01-21 04:46:00,0.605,0.6004756246098367,0.605,0.00452437539016326,0.010253044522116539,0.5803796573464883,0.6205715918731851,True
2026-01-21 04:47:00,0.605,0.6009060054658003,0.605,0.004093994534199674,0.010253044522116539,0.5808100382024519,0.6210019727291487,True
2026-01-21 04:48:00,0.605,0.601295446376422,0.605,0.003704553623578022,0.010253044522116539,0.5811994791130736,0.6213914136397704,True
2026-01-21 04:49:00,0.605,0.6016478417508078,0.605,0.0033521582491922164,0.010253044522116539,0.5815518744874594,0.6217438090141562,True
2026-01-21 04:50:00,0.605,0.6019667155427016,0.605,0.0030332844572983353,0.010253044522116539,0.5818707482793533,0.62206268280605,True
2026-01-21 04:52:00,0.605,0.6022552564900225,0.605,0.002744743509977443,0.010253044522116539,0.5821592892266741,0.6223512237533709,True
2026-01-21 04:53:00,0.605,0.6025163500022437,0.605,0.0024836499977562987,0.010253044522116539,0.5824203827388953,0.6226123172655921,True
2026-01-21 04:54:00,0.605,0.6027526070144873,0.605,0.002247392985512686,0.010253044522116539,0.5826566397511389,0.6228485742778357,True
2026-01-21 04:55:00,0.605,0.6029663900968757,0.605,0.0020336099031242894,0.010253044522116539,0.5828704228335273,0.6230623573602241,True
2026-01-21 04:56:00,0.605,0.6031598370802329,0.605,0.0018401629197670744,0.010253044522116539,0.5830638698168845,0.6232558043435813,True
2026-01-21 04:57:00,0.605,0.6033348824343925,0.605,0.001665117565607499,0.010253044522116539,0.5832389151710441,0.6234308496977409,True
2026-01-21 04:58:00,0.605,0.603493276612896,0.605,0.0015067233871040031,0.010253044522116539,0.5833973093495476,0.6235892438762444,True
2026-01-21 04:59:00,0.605,0.6036366035575284,0.605,0.0013633964424716316,0.010253044522116539,0.58354063629418,0.6237325708208767,True
