trade_id,timestamp,ticker,side,quantity,entry_price,exit_price,exit_timestamp,pnl,pnl_pct,fair_value,mispricing,signal_strength,orderbook_imbalance,score_differential,win_probability
1,1769566549.1824105,KXNBAGAME-26JAN27BKNPHX-PHX,buy,1073,0.745,0.745,1769566551.264093,0.0,0.0,0.7417269278776529,-0.003273072122347065,0.02644901240333041,0.0,3,0.7173691474211179
2,1769566553.437536,KXNBAGAME-26JAN27BKNPHX-PHX,buy,1073,0.745,0.745,1769566555.5134704,0.0,0.0,0.7395701569591977,-0.005429843040802296,0.0246318888909625,0.0,3,0.7173691474211179
3,1769566557.6881342,KXNBAGAME-26JAN27BKNPHX-PHX,buy,1073,0.745,0.74,1769566564.0064542,-5.365000000000005,-0.671140939597316,0.7361787869221161,-0.00882121307788386,0.022691796539965885,0.0,3,0.7185309702549252
