timestamp,equity,datetime
1769575192.967675,10.57,2026-01-28 04:39:52.967674971
1769575208.0620527,10.57,2026-01-28 04:40:08.062052727
1769575210.1421766,10.57,2026-01-28 04:40:10.142176628
1769575212.2125807,10.57,2026-01-28 04:40:12.212580681
1769575214.3275616,10.57,2026-01-28 04:40:14.327561617
1769575216.4030106,10.57,2026-01-28 04:40:16.403010607
1769575218.5454643,10.57,2026-01-28 04:40:18.545464277
1769575218.6144671,10.450000000000001,2026-01-28 04:40:18.614467144
1769575220.6858478,10.450000000000001,2026-01-28 04:40:20.685847759
1769575222.8227084,10.450000000000001,2026-01-28 04:40:22.822708368
1769575224.8989725,10.450000000000001,2026-01-28 04:40:24.898972511
1769575226.969961,10.450000000000001,2026-01-28 04:40:26.969960928
1769575227.0396926,10.440000000000001,2026-01-28 04:40:27.039692640
1769575229.1116168,10.44,2026-01-28 04:40:29.111616850
1769575231.1859274,10.44,2026-01-28 04:40:31.185927391
1769575233.2585459,10.44,2026-01-28 04:40:33.258545876
1769575235.4027905,10.249999999999998,2026-01-28 04:40:35.402790546
1769575237.4948492,10.249999999999998,2026-01-28 04:40:37.494849205
1769575239.5756054,10.249999999999998,2026-01-28 04:40:39.575605392
1769575241.6488845,10.249999999999998,2026-01-28 04:40:41.648884535
1769575243.722243,10.249999999999998,2026-01-28 04:40:43.722243071
1769575245.7950501,10.249999999999998,2026-01-28 04:40:45.795050144
1769575247.8650851,10.249999999999998,2026-01-28 04:40:47.865085125
1769575249.9367843,10.249999999999998,2026-01-28 04:40:49.936784267
1769575252.0128856,10.249999999999998,2026-01-28 04:40:52.012885571
1769575252.0823572,10.259999999999998,2026-01-28 04:40:52.082357168
1769575254.1555758,10.45,2026-01-28 04:40:54.155575752
1769575256.227877,10.45,2026-01-28 04:40:56.227876902
1769575258.304584,10.45,2026-01-28 04:40:58.304584026
1769575260.3772166,10.45,2026-01-28 04:41:00.377216578
1769575262.4525251,10.45,2026-01-28 04:41:02.452525139
1769575264.522624,10.45,2026-01-28 04:41:04.522624015
1769575266.596363,10.45,2026-01-28 04:41:06.596363068
1769575268.6676495,10.45,2026-01-28 04:41:08.667649508
1769575270.7456894,10.45,2026-01-28 04:41:10.745689392
1769575272.8213716,10.45,2026-01-28 04:41:12.821371555
1769575274.8928585,10.45,2026-01-28 04:41:14.892858505
1769575276.9721165,10.45,2026-01-28 04:41:16.972116470
1769575279.0418618,10.45,2026-01-28 04:41:19.041861773
1769575281.1164567,10.45,2026-01-28 04:41:21.116456747
1769575283.190181,10.45,2026-01-28 04:41:23.190181017
1769575285.260602,10.45,2026-01-28 04:41:25.260601996
1769575287.3293965,10.45,2026-01-28 04:41:27.329396486
1769575289.4776392,10.45,2026-01-28 04:41:29.477639198
1769575289.5416992,10.459999999999999,2026-01-28 04:41:29.541699171
1769575291.614823,10.46,2026-01-28 04:41:31.614823103
1769575293.7708528,10.46,2026-01-28 04:41:33.770852804
1769575295.8430061,10.46,2026-01-28 04:41:35.843006134
1769575295.9089913,10.445,2026-01-28 04:41:35.908991337
1769575297.9790783,10.445000000000002,2026-01-28 04:41:37.979078293
1769575300.1189997,10.445000000000002,2026-01-28 04:41:40.118999720
1769575300.1877801,10.440000000000001,2026-01-28 04:41:40.187780142
1769575302.2575223,10.440000000000003,2026-01-28 04:41:42.257522345
1769575304.3275883,10.440000000000003,2026-01-28 04:41:44.327588320
1769575306.4003592,10.440000000000003,2026-01-28 04:41:46.400359154
