timestamp,equity,datetime
1769566523.612589,10000.0,2026-01-28 02:15:23.612588882
1769566538.703582,10000.0,2026-01-28 02:15:38.703582048
1769566540.7799928,10000.0,2026-01-28 02:15:40.779992819
1769566542.85486,10000.0,2026-01-28 02:15:42.854860067
1769566545.0328724,10000.0,2026-01-28 02:15:45.032872437
1769566547.1069283,10000.0,2026-01-28 02:15:47.106928349
1769566549.1813712,10000.0,2026-01-28 02:15:49.181371212
1769566551.2634828,10000.0,2026-01-28 02:15:51.263482808
1769566551.264096,10000.0,2026-01-28 02:15:51.264096022
1769566553.4368362,10000.0,2026-01-28 02:15:53.436836243
1769566555.5126164,10000.0,2026-01-28 02:15:55.512616396
1769566555.5134776,10000.0,2026-01-28 02:15:55.513477564
1769566557.6871717,10000.0,2026-01-28 02:15:57.687171698
1769566559.762064,10000.0,2026-01-28 02:15:59.762063980
1769566561.9336507,10000.0,2026-01-28 02:16:01.933650732
1769566564.00592,10000.0,2026-01-28 02:16:04.005919933
1769566564.0064564,9994.635,2026-01-28 02:16:04.006456375
1769566566.0823758,9994.635,2026-01-28 02:16:06.082375765
1769566568.1566813,9994.635,2026-01-28 02:16:08.156681299
1769566570.2329082,9994.635,2026-01-28 02:16:10.232908249
1769566572.4061015,9994.635,2026-01-28 02:16:12.406101465
1769566574.483114,9994.635,2026-01-28 02:16:14.483114004
