timestamp,equity,datetime
1769569732.0403893,10000.0,2026-01-28 03:08:52.040389299
1769569747.1240084,10000.0,2026-01-28 03:09:07.124008417
1769569749.195802,10000.0,2026-01-28 03:09:09.195801973
1769569751.2701964,10000.0,2026-01-28 03:09:11.270196438
1769569753.3393245,10000.0,2026-01-28 03:09:13.339324474
1769569755.4100235,10000.0,2026-01-28 03:09:15.410023451
1769569757.4820535,10000.0,2026-01-28 03:09:17.482053518
1769569759.553589,10000.0,2026-01-28 03:09:19.553589106
1769569761.6217172,10000.0,2026-01-28 03:09:21.621717215
1769569763.6915,10000.0,2026-01-28 03:09:23.691499949
1769569765.8623362,10000.0,2026-01-28 03:09:25.862336159
1769569767.934678,10000.0,2026-01-28 03:09:27.934678078
1769569770.0091245,10000.0,2026-01-28 03:09:30.009124517
1769569772.079647,10000.0,2026-01-28 03:09:32.079647064
1769569774.1522436,10000.0,2026-01-28 03:09:34.152243614
1769569776.2200818,10000.0,2026-01-28 03:09:36.220081806
1769569778.2935379,10000.0,2026-01-28 03:09:38.293537855
1769569780.3619392,10000.0,2026-01-28 03:09:40.361939192
1769569782.4373941,10000.0,2026-01-28 03:09:42.437394142
1769569784.5139587,10000.0,2026-01-28 03:09:44.513958692
1769569786.582315,10000.0,2026-01-28 03:09:46.582314968
1769569788.6549332,10000.0,2026-01-28 03:09:48.654933214
1769569790.7230427,10000.0,2026-01-28 03:09:50.723042727
1769569792.7946208,10000.0,2026-01-28 03:09:52.794620752
1769569794.863102,10000.0,2026-01-28 03:09:54.863101959
1769569796.9335656,10000.0,2026-01-28 03:09:56.933565617
1769569799.0044596,10000.0,2026-01-28 03:09:59.004459620
1769569801.0775523,10000.0,2026-01-28 03:10:01.077552319
1769569803.1513228,10000.0,2026-01-28 03:10:03.151322842
1769569805.2283952,10000.0,2026-01-28 03:10:05.228395224
1769569807.3015714,10000.0,2026-01-28 03:10:07.301571369
1769569809.3704247,10000.0,2026-01-28 03:10:09.370424747
1769569811.5548842,10000.0,2026-01-28 03:10:11.554884195
1769569813.6237524,10000.0,2026-01-28 03:10:13.623752356
1769569815.692753,10000.0,2026-01-28 03:10:15.692753077
1769569817.7617545,10000.0,2026-01-28 03:10:17.761754513
1769569819.8326857,10000.0,2026-01-28 03:10:19.832685709
1769569821.9018762,10000.0,2026-01-28 03:10:21.901876211
1769569823.9724586,10000.0,2026-01-28 03:10:23.972458601
1769569826.0455978,10000.0,2026-01-28 03:10:26.045597792
1769569828.118152,10000.0,2026-01-28 03:10:28.118151903
1769569830.1908605,10000.0,2026-01-28 03:10:30.190860510
1769569832.2615933,10000.0,2026-01-28 03:10:32.261593342
1769569834.3372695,10000.0,2026-01-28 03:10:34.337269545
1769569836.413447,10000.0,2026-01-28 03:10:36.413446903
1769569838.490365,10000.0,2026-01-28 03:10:38.490365028
1769569840.566132,10000.0,2026-01-28 03:10:40.566132069
1769569842.6526577,10000.0,2026-01-28 03:10:42.652657747
1769569844.7235544,10000.0,2026-01-28 03:10:44.723554373
1769569846.7979274,10000.0,2026-01-28 03:10:46.797927380
1769569848.8736231,10000.0,2026-01-28 03:10:48.873623133
1769569850.946742,10000.0,2026-01-28 03:10:50.946742058
1769569853.0177162,10000.0,2026-01-28 03:10:53.017716169
1769569855.0897052,10000.0,2026-01-28 03:10:55.089705229
1769569857.1611822,10000.0,2026-01-28 03:10:57.161182165
1769569859.2408648,10000.0,2026-01-28 03:10:59.240864754
1769569861.332192,10000.0,2026-01-28 03:11:01.332191944
1769569863.40703,10000.0,2026-01-28 03:11:03.407030106
1769569865.4829485,10000.0,2026-01-28 03:11:05.482948542
1769569867.5570621,10000.0,2026-01-28 03:11:07.557062149
1769569869.6265445,10000.0,2026-01-28 03:11:09.626544476
1769569871.6979423,10000.0,2026-01-28 03:11:11.697942257
1769569873.7714589,10000.0,2026-01-28 03:11:13.771458864
1769569875.8442266,10000.0,2026-01-28 03:11:15.844226599
1769569877.916279,10000.0,2026-01-28 03:11:17.916279078
1769569880.0058804,10000.0,2026-01-28 03:11:20.005880356
1769569882.0792177,10000.0,2026-01-28 03:11:22.079217672
1769569884.1484573,10000.0,2026-01-28 03:11:24.148457289
1769569886.2302597,10000.0,2026-01-28 03:11:26.230259657
1769569888.3003519,10000.0,2026-01-28 03:11:28.300351858
1769569890.3780563,10000.0,2026-01-28 03:11:30.378056288
1769569892.456457,10000.0,2026-01-28 03:11:32.456456900
1769569894.5290287,10000.0,2026-01-28 03:11:34.529028654
1769569896.6026862,10000.0,2026-01-28 03:11:36.602686167
1769569898.7047274,10000.0,2026-01-28 03:11:38.704727411
1769569900.779703,10000.0,2026-01-28 03:11:40.779702902
1769569902.8491008,10000.0,2026-01-28 03:11:42.849100828
1769569904.9209604,10000.0,2026-01-28 03:11:44.920960426
1769569906.9942625,10000.0,2026-01-28 03:11:46.994262457
1769569909.0640972,10000.0,2026-01-28 03:11:49.064097166
1769569911.1339352,10000.0,2026-01-28 03:11:51.133935213
1769569913.207104,10000.0,2026-01-28 03:11:53.207103968
1769569915.2786486,10000.0,2026-01-28 03:11:55.278648615
1769569917.347971,10000.0,2026-01-28 03:11:57.347970963
1769569919.4352028,10000.0,2026-01-28 03:11:59.435202837
1769569921.5054722,10000.0,2026-01-28 03:12:01.505472182
1769569923.5764985,10000.0,2026-01-28 03:12:03.576498508
1769569925.648035,10000.0,2026-01-28 03:12:05.648035049
1769569927.7213879,10000.0,2026-01-28 03:12:07.721387863
1769569929.790455,10000.0,2026-01-28 03:12:09.790455103
1769569931.9631922,10000.0,2026-01-28 03:12:11.963192225
1769569934.0392087,10000.0,2026-01-28 03:12:14.039208651
1769569936.1120872,10000.0,2026-01-28 03:12:16.112087250
1769569938.194186,10000.0,2026-01-28 03:12:18.194185972
1769569940.2795875,10000.0,2026-01-28 03:12:20.279587507
1769569942.3561409,10000.0,2026-01-28 03:12:22.356140852
1769569944.42899,10000.0,2026-01-28 03:12:24.428989887
1769569946.5034478,10000.0,2026-01-28 03:12:26.503447771
1769569948.5722392,10000.0,2026-01-28 03:12:28.572239161
1769569950.6433527,10000.0,2026-01-28 03:12:30.643352747
1769569952.7330227,10000.0,2026-01-28 03:12:32.733022690
1769569954.8074086,10000.0,2026-01-28 03:12:34.807408571
1769569956.8823612,10000.0,2026-01-28 03:12:36.882361174
1769569958.9549804,10000.0,2026-01-28 03:12:38.954980373
1769569961.0408177,10000.0,2026-01-28 03:12:41.040817738
1769569963.1124382,10000.0,2026-01-28 03:12:43.112438202
1769569965.1853173,10000.0,2026-01-28 03:12:45.185317278
1769569967.26252,10000.0,2026-01-28 03:12:47.262520075
1769569969.3318183,10000.0,2026-01-28 03:12:49.331818342
1769569971.4040298,10000.0,2026-01-28 03:12:51.404029846
1769569973.475761,10000.0,2026-01-28 03:12:53.475760937
1769569975.5465178,10000.0,2026-01-28 03:12:55.546517849
1769569977.618261,10000.0,2026-01-28 03:12:57.618261099
1769569979.6937804,10000.0,2026-01-28 03:12:59.693780422
1769569981.7664833,10000.0,2026-01-28 03:13:01.766483307
1769569983.843942,10000.0,2026-01-28 03:13:03.843941927
1769569985.913828,10000.0,2026-01-28 03:13:05.913827896
1769569987.986818,10000.0,2026-01-28 03:13:07.986818075
1769569990.0579927,10000.0,2026-01-28 03:13:10.057992697
1769569992.1283724,10000.0,2026-01-28 03:13:12.128372431
1769569994.1999843,10000.0,2026-01-28 03:13:14.199984312
1769569996.2711985,10000.0,2026-01-28 03:13:16.271198511
1769569998.341248,10000.0,2026-01-28 03:13:18.341248035
1769570000.4187417,10000.0,2026-01-28 03:13:20.418741703
1769570002.4899487,10000.0,2026-01-28 03:13:22.489948750
1769570004.56485,10000.0,2026-01-28 03:13:24.564850092
1769570006.6378436,10000.0,2026-01-28 03:13:26.637843609
1769570008.7060475,10000.0,2026-01-28 03:13:28.706047535
1769570010.7785645,10000.0,2026-01-28 03:13:30.778564453
1769570012.8525567,10000.0,2026-01-28 03:13:32.852556705
1769570014.9301357,10000.0,2026-01-28 03:13:34.930135727
1769570017.0022085,10000.0,2026-01-28 03:13:37.002208471
1769570019.07071,10000.0,2026-01-28 03:13:39.070709944
1769570021.1431532,10000.0,2026-01-28 03:13:41.143153191
1769570023.2177904,10000.0,2026-01-28 03:13:43.217790365
1769570025.287372,10000.0,2026-01-28 03:13:45.287372112
1769570027.4678187,10000.0,2026-01-28 03:13:47.467818737
1769570029.541418,10000.0,2026-01-28 03:13:49.541418076
1769570031.6127388,10000.0,2026-01-28 03:13:51.612738848
