timestamp,equity,datetime
1769478735.0205705,10000.0,2026-01-27 01:52:15.020570517
1769478750.2879946,10000.0,2026-01-27 01:52:30.287994623
1769478752.448278,10000.0,2026-01-27 01:52:32.448277950
1769478754.6060104,10000.0,2026-01-27 01:52:34.606010437
1769478756.8288279,10000.0,2026-01-27 01:52:36.828827858
1769478758.9811418,10000.0,2026-01-27 01:52:38.981141806
1769478761.2335625,10000.0,2026-01-27 01:52:41.233562469
1769478763.3837945,10000.0,2026-01-27 01:52:43.383794546
1769478765.633438,10000.0,2026-01-27 01:52:45.633438110
1769478767.8055425,10000.0,2026-01-27 01:52:47.805542469
1769478769.965287,10000.0,2026-01-27 01:52:49.965286970
1769478772.1903691,10000.0,2026-01-27 01:52:52.190369129
1769478774.3407485,10000.0,2026-01-27 01:52:54.340748549
1769478776.4881654,10000.0,2026-01-27 01:52:56.488165379
1769478778.646503,10000.0,2026-01-27 01:52:58.646502972
1769478780.792869,10000.0,2026-01-27 01:53:00.792869091
1769478782.9425633,10000.0,2026-01-27 01:53:02.942563295
1769478785.101328,10000.0,2026-01-27 01:53:05.101327896
1769478787.3459172,10000.0,2026-01-27 01:53:07.345917225
1769478789.5269485,10000.0,2026-01-27 01:53:09.526948451
1769478791.7516632,10000.0,2026-01-27 01:53:11.751663208
1769478793.8979433,10000.0,2026-01-27 01:53:13.897943258
1769478793.8989635,10000.0,2026-01-27 01:53:13.898963451
1769478796.0474122,10000.0,2026-01-27 01:53:16.047412157
1769478798.2075937,10000.0,2026-01-27 01:53:18.207593679
1769478800.3513713,10000.0,2026-01-27 01:53:20.351371288
1769478802.5003955,10000.0,2026-01-27 01:53:22.500395536
1769478804.6515102,10000.0,2026-01-27 01:53:24.651510239
1769478806.9042199,10000.0,2026-01-27 01:53:26.904219866
1769478809.1568804,10000.0,2026-01-27 01:53:29.156880379
1769478811.308163,10000.0,2026-01-27 01:53:31.308162928
1769478813.4578226,10000.0,2026-01-27 01:53:33.457822561
1769478815.6080465,10000.0,2026-01-27 01:53:35.608046532
1769478817.7585807,10000.0,2026-01-27 01:53:37.758580685
1769478819.9090643,10000.0,2026-01-27 01:53:39.909064293
1769478822.0602157,10000.0,2026-01-27 01:53:42.060215712
1769478824.2105715,10000.0,2026-01-27 01:53:44.210571527
1769478826.3605082,10000.0,2026-01-27 01:53:46.360508204
1769478826.3618062,9985.72,2026-01-27 01:53:46.361806154
1769478828.5083146,9985.72,2026-01-27 01:53:48.508314610
1769478830.6614952,9985.72,2026-01-27 01:53:50.661495209
1769478832.8123918,9985.72,2026-01-27 01:53:52.812391758
1769478834.9361053,9985.72,2026-01-27 01:53:54.936105251
1769478837.1125834,9985.72,2026-01-27 01:53:57.112583399
1769478839.3664858,9985.72,2026-01-27 01:53:59.366485834
1769478841.6183271,9985.72,2026-01-27 01:54:01.618327141
1769478843.7682168,9985.72,2026-01-27 01:54:03.768216848
1769478845.9189076,9985.72,2026-01-27 01:54:05.918907642
1769478848.0705173,9985.72,2026-01-27 01:54:08.070517302
1769478850.2196212,9985.72,2026-01-27 01:54:10.219621181
1769478852.472444,9985.72,2026-01-27 01:54:12.472444057
1769478854.6232178,9985.72,2026-01-27 01:54:14.623217821
1769478856.7729275,9985.72,2026-01-27 01:54:16.772927523
1769478858.9249887,9985.72,2026-01-27 01:54:18.924988747
1769478861.040325,9985.72,2026-01-27 01:54:21.040324926
1769478863.1410923,9985.72,2026-01-27 01:54:23.141092300
1769478865.2472472,9985.72,2026-01-27 01:54:25.247247219
1769478867.4218607,9985.72,2026-01-27 01:54:27.421860695
1769478869.574565,9985.72,2026-01-27 01:54:29.574564934
1769478871.725486,9985.72,2026-01-27 01:54:31.725486040
1769478873.8464978,9985.72,2026-01-27 01:54:33.846497774
1769478876.0378757,9985.72,2026-01-27 01:54:36.037875652
1769478878.1813478,9985.72,2026-01-27 01:54:38.181347847
1769478880.3316867,9985.72,2026-01-27 01:54:40.331686735
1769478882.5758083,9985.72,2026-01-27 01:54:42.575808287
1769478884.7285411,9985.72,2026-01-27 01:54:44.728541136
1769478886.8796022,9985.72,2026-01-27 01:54:46.879602194
1769478889.030406,9985.72,2026-01-27 01:54:49.030405998
1769478891.1874046,9985.72,2026-01-27 01:54:51.187404633
1769478893.4436398,9985.72,2026-01-27 01:54:53.443639755
1769478895.5829513,9985.72,2026-01-27 01:54:55.582951307
1769478897.7331717,9985.72,2026-01-27 01:54:57.733171701
1769478899.885165,9985.72,2026-01-27 01:54:59.885164976
1769478902.0005822,9985.72,2026-01-27 01:55:02.000582218
1769478904.184867,9985.72,2026-01-27 01:55:04.184866905
1769478906.336083,9985.72,2026-01-27 01:55:06.336082935
1769478908.5897956,9985.72,2026-01-27 01:55:08.589795589
1769478910.7386491,9985.72,2026-01-27 01:55:10.738649130
1769478912.8890545,9985.72,2026-01-27 01:55:12.889054537
1769478915.038934,9985.72,2026-01-27 01:55:15.038933992
1769478917.1900094,9985.72,2026-01-27 01:55:17.190009356
1769478919.3409836,9985.72,2026-01-27 01:55:19.340983629
1769478921.4903462,9985.72,2026-01-27 01:55:21.490346193
1769478923.6018019,9985.72,2026-01-27 01:55:23.601801872
1769478925.7919374,9985.72,2026-01-27 01:55:25.791937351
1769478927.9500213,9985.72,2026-01-27 01:55:27.950021267
1769478930.0944004,9985.72,2026-01-27 01:55:30.094400406
1769478932.2433846,9985.72,2026-01-27 01:55:32.243384600
1769478934.3941078,9985.72,2026-01-27 01:55:34.394107819
1769478936.6457777,9985.72,2026-01-27 01:55:36.645777702
1769478938.7966592,9985.72,2026-01-27 01:55:38.796659231
1769478940.9464314,9985.72,2026-01-27 01:55:40.946431398
1769478943.0977755,9985.72,2026-01-27 01:55:43.097775459
1769478945.2474122,9985.72,2026-01-27 01:55:45.247412205
1769478947.3976064,9985.72,2026-01-27 01:55:47.397606373
1769478949.548216,9985.72,2026-01-27 01:55:49.548216105
1769478951.8014026,9985.72,2026-01-27 01:55:51.801402569
1769478953.9511433,9985.72,2026-01-27 01:55:53.951143265
1769478956.1024752,9985.72,2026-01-27 01:55:56.102475166
1769478958.2521422,9985.72,2026-01-27 01:55:58.252142191
1769478960.5052063,9985.72,2026-01-27 01:56:00.505206347
1769478962.6566405,9985.72,2026-01-27 01:56:02.656640530
1769478964.8054473,9985.72,2026-01-27 01:56:04.805447340
1769478966.9561727,9985.72,2026-01-27 01:56:06.956172705
1769478969.1059003,9985.72,2026-01-27 01:56:09.105900288
1769478971.2576115,9985.72,2026-01-27 01:56:11.257611513
1769478973.4094412,9985.72,2026-01-27 01:56:13.409441233
1769478975.660574,9985.72,2026-01-27 01:56:15.660573959
1769478977.8108041,9985.72,2026-01-27 01:56:17.810804129
1769478979.9608848,9985.72,2026-01-27 01:56:19.960884809
1769478982.1113575,9985.72,2026-01-27 01:56:22.111357450
1769478984.2619917,9985.72,2026-01-27 01:56:24.261991739
1769478986.411907,9985.72,2026-01-27 01:56:26.411906958
1769478988.5624151,9985.72,2026-01-27 01:56:28.562415123
1769478990.7132676,9985.72,2026-01-27 01:56:30.713267565
1769478992.8630807,9985.72,2026-01-27 01:56:32.863080740
1769478995.0144506,9985.72,2026-01-27 01:56:35.014450550
1769478997.1639028,9985.72,2026-01-27 01:56:37.163902760
1769478999.3148549,9985.72,2026-01-27 01:56:39.314854860
1769479001.4656115,9985.72,2026-01-27 01:56:41.465611458
1769479003.7284398,9985.72,2026-01-27 01:56:43.728439808
1769479005.8686101,9985.72,2026-01-27 01:56:45.868610144
1769479008.0208652,9985.72,2026-01-27 01:56:48.020865202
1769479010.1693146,9985.72,2026-01-27 01:56:50.169314623
1769479012.3218935,9985.72,2026-01-27 01:56:52.321893454
1769479014.4696813,9985.72,2026-01-27 01:56:54.469681263
1769479016.6203947,9985.72,2026-01-27 01:56:56.620394707
1769479018.7721212,9985.72,2026-01-27 01:56:58.772121191
1769479020.9223814,9985.72,2026-01-27 01:57:00.922381401
1769479023.0723815,9985.72,2026-01-27 01:57:03.072381496
1769479025.227967,9985.72,2026-01-27 01:57:05.227967024
1769479027.3727674,9985.72,2026-01-27 01:57:07.372767448
1769479029.6257236,9985.72,2026-01-27 01:57:09.625723600
1769479031.8887432,9985.72,2026-01-27 01:57:11.888743162
1769479034.1304693,9985.72,2026-01-27 01:57:14.130469322
1769479036.2905254,9985.72,2026-01-27 01:57:16.290525436
1769479038.4355578,9985.72,2026-01-27 01:57:18.435557842
1769479040.582505,9985.72,2026-01-27 01:57:20.582504988
1769479042.7433653,9985.72,2026-01-27 01:57:22.743365288
1769479044.8835788,9985.72,2026-01-27 01:57:24.883578777
1769479047.0341322,9985.72,2026-01-27 01:57:27.034132242
1769479049.1836736,9985.72,2026-01-27 01:57:29.183673620
1769479051.3352368,9985.72,2026-01-27 01:57:31.335236788
1769479053.484006,9985.72,2026-01-27 01:57:33.484005928
1769479055.6352477,9985.72,2026-01-27 01:57:35.635247707
1769479057.7851546,9985.72,2026-01-27 01:57:37.785154581
1769479059.935915,9985.72,2026-01-27 01:57:39.935914993
1769479062.08577,9985.72,2026-01-27 01:57:42.085769892
1769479064.2362723,9985.72,2026-01-27 01:57:44.236272335
1769479066.3868341,9985.72,2026-01-27 01:57:46.386834145
1769479068.5051804,9985.72,2026-01-27 01:57:48.505180359
1769479070.688894,9985.72,2026-01-27 01:57:50.688894033
1769479072.8394496,9985.72,2026-01-27 01:57:52.839449644
1769479074.9690614,9985.72,2026-01-27 01:57:54.969061375
1769479077.138689,9985.72,2026-01-27 01:57:57.138689041
1769479079.2413764,9985.72,2026-01-27 01:57:59.241376400
1769479081.3649912,9985.72,2026-01-27 01:58:01.364991188
1769479083.5903764,9985.72,2026-01-27 01:58:03.590376377
1769479085.740087,9985.72,2026-01-27 01:58:05.740087032
1769479087.891068,9985.72,2026-01-27 01:58:07.891067982
1769479090.0423925,9985.72,2026-01-27 01:58:10.042392492
1769479092.1923292,9985.72,2026-01-27 01:58:12.192329168
1769479094.342697,9985.72,2026-01-27 01:58:14.342696905
1769479096.4933221,9985.72,2026-01-27 01:58:16.493322134
1769479098.6425464,9985.72,2026-01-27 01:58:18.642546415
1769479100.7934723,9985.72,2026-01-27 01:58:20.793472290
1769479102.897164,9985.72,2026-01-27 01:58:22.897164106
1769479105.0925775,9985.72,2026-01-27 01:58:25.092577457
1769479107.245585,9985.72,2026-01-27 01:58:27.245584965
1769479109.3453195,9985.72,2026-01-27 01:58:29.345319510
1769479111.4467232,9985.72,2026-01-27 01:58:31.446723223
1769479113.5939214,9985.72,2026-01-27 01:58:33.593921423
1769479115.745059,9985.72,2026-01-27 01:58:35.745059013
1769479117.8957667,9985.72,2026-01-27 01:58:37.895766735
1769479120.046103,9985.72,2026-01-27 01:58:40.046103001
